,year,series_type,series_name,series_href
342,2023,International,West Africa Trophy 2023,https://www.cricbuzz.com/cricket-series/7189/west-africa-trophy-2023/matches
343,2023,International,Estonia tour of Gibraltar 2023,https://www.cricbuzz.com/cricket-series/7004/estonia-tour-of-gibraltar-2023/matches
344,2023,International,ICC Mens T20 World Cup Americas Region Final 2023,https://www.cricbuzz.com/cricket-series/7180/icc-mens-t20-world-cup-americas-region-final-2023/matches
345,2023,International,ICC Mens T20 World Cup Sub Regional Asia Qualifier A 2023,https://www.cricbuzz.com/cricket-series/7158/icc-mens-t20-world-cup-sub-regional-asia-qualifier-a-2023/matches
346,2023,International,Asian Games Mens T20I 2023,https://www.cricbuzz.com/cricket-series/7163/asian-games-mens-t20i-2023/matches
347,2023,International,"Australia tour of India, 2023",https://www.cricbuzz.com/cricket-series/6913/australia-tour-of-india-2023/matches
348,2023,International,"New Zealand tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/6694/new-zealand-tour-of-bangladesh-2023/matches
349,2023,International,"Ireland tour of England ODI Series, 2023",https://www.cricbuzz.com/cricket-series/4805/ireland-tour-of-england-odi-series-2023/matches
350,2023,International,Malaysia T20I Tri-Series 2023,https://www.cricbuzz.com/cricket-series/7149/malaysia-t20i-tri-series-2023/matches
351,2023,International,Gulf Cricket T20I Championship 2023,https://www.cricbuzz.com/cricket-series/7135/gulf-cricket-t20i-championship-2023/matches
352,2023,International,"Asia Cup, 2023",https://www.cricbuzz.com/cricket-series/6906/asia-cup-2023/matches
353,2023,International,"Australia tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/6242/australia-tour-of-south-africa-2023/matches
354,2023,International,"New Zealand tour of England, 2023",https://www.cricbuzz.com/cricket-series/4791/new-zealand-tour-of-england-2023/matches
355,2023,International,"Afghanistan v Pakistan in Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6934/afghanistan-v-pakistan-in-sri-lanka-2023/matches
356,2023,International,East Africa Cup 2023,https://www.cricbuzz.com/cricket-series/7066/east-africa-cup-2023/matches
357,2023,International,Continental Cup 2023,https://www.cricbuzz.com/cricket-series/6997/continental-cup-2023/matches
358,2023,International,"India tour of Ireland, 2023",https://www.cricbuzz.com/cricket-series/6836/india-tour-of-ireland-2023/matches
359,2023,International,"New Zealand tour of United Arab Emirates, 2023",https://www.cricbuzz.com/cricket-series/5973/new-zealand-tour-of-united-arab-emirates-2023/matches
360,2023,International,"Germany v Guernsey in Netherlands, 2023",https://www.cricbuzz.com/cricket-series/6955/germany-v-guernsey-in-netherlands-2023/matches
361,2023,International,Budapest Cup 2023,https://www.cricbuzz.com/cricket-series/6948/budapest-cup-2023/matches
362,2023,International,ICC Mens T20 World Cup Asia Qualifier B 2023,https://www.cricbuzz.com/cricket-series/6687/icc-mens-t20-world-cup-asia-qualifier-b-2023/matches
363,2023,International,ICC Mens T20 World Cup East Asia Pacific Qualifier 2023,https://www.cricbuzz.com/cricket-series/6340/icc-mens-t20-world-cup-east-asia-pacific-qualifier-2023/matches
364,2023,International,ICC Mens T20 World Cup Europe Qualifier 2023,https://www.cricbuzz.com/cricket-series/6333/icc-mens-t20-world-cup-europe-qualifier-2023/matches
365,2023,International,Valletta Cup 2023,https://www.cricbuzz.com/cricket-series/6752/valletta-cup-2023/matches
366,2023,International,"India tour of West Indies, 2023",https://www.cricbuzz.com/cricket-series/6582/india-tour-of-west-indies-2023/matches
367,2023,International,"Pakistan tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6652/pakistan-tour-of-sri-lanka-2023/matches
368,2023,International,Mdina Cup 2023,https://www.cricbuzz.com/cricket-series/6759/mdina-cup-2023/matches
369,2023,International,"Austria tour of Isle of Man, 2023",https://www.cricbuzz.com/cricket-series/6683/austria-tour-of-isle-of-man-2023/matches
370,2023,International,Inter-Insular Mens T20I Series 2023,https://www.cricbuzz.com/cricket-series/6676/inter-insular-mens-t20i-series-2023/matches
371,2023,International,"Austria v Germany in Netherlands, 2023",https://www.cricbuzz.com/cricket-series/6669/austria-v-germany-in-netherlands-2023/matches
372,2023,International,"Switzerland tour of Luxembourg, 2023",https://www.cricbuzz.com/cricket-series/6666/switzerland-tour-of-luxembourg-2023/matches
373,2023,International,Bulgaria Quadrangular Series 2023,https://www.cricbuzz.com/cricket-series/6659/bulgaria-quadrangular-series-2023/matches
374,2023,International,ICC Cricket World Cup Qualifiers 2023,https://www.cricbuzz.com/cricket-series/6437/icc-cricket-world-cup-qualifiers-2023/matches
375,2023,International,"The Ashes, 2023",https://www.cricbuzz.com/cricket-series/4777/the-ashes-2023/matches
376,2023,International,"Afghanistan tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/6351/afghanistan-tour-of-bangladesh-2023/matches
377,2023,International,Central Europe Cup 2023,https://www.cricbuzz.com/cricket-series/6606/central-europe-cup-2023/matches
378,2023,International,"Belgium tour of Germany, 2023",https://www.cricbuzz.com/cricket-series/6599/belgium-tour-of-germany-2023/matches
379,2023,International,Africa Continental Cup 2023,https://www.cricbuzz.com/cricket-series/6589/africa-continental-cup-2023/matches
380,2023,International,ICC World Test Championship Final 2023,https://www.cricbuzz.com/cricket-series/5917/icc-world-test-championship-final-2023/matches
381,2023,International,"West Indies tour of UAE, 2023",https://www.cricbuzz.com/cricket-series/6255/west-indies-tour-of-uae-2023/matches
382,2023,International,"Afghanistan tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6248/afghanistan-tour-of-sri-lanka-2023/matches
383,2023,International,Southern Africa Cup 2023,https://www.cricbuzz.com/cricket-series/6521/southern-africa-cup-2023/matches
384,2023,International,"Ireland tour of England Only Test, 2023",https://www.cricbuzz.com/cricket-series/4786/ireland-tour-of-england-only-test-2023/matches
385,2023,International,Nordic T20I Cup 2023,https://www.cricbuzz.com/cricket-series/6235/nordic-t20i-cup-2023/matches
386,2023,International,"Ireland v Bangladesh in England, 2023",https://www.cricbuzz.com/cricket-series/6022/ireland-v-bangladesh-in-england-2023/matches
387,2023,International,Gibraltar T20I Tri-Series 2023,https://www.cricbuzz.com/cricket-series/6193/gibraltar-t20i-tri-series-2023/matches
388,2023,International,SEA Games Mens Twenty20 Cricket Competition 2023,https://www.cricbuzz.com/cricket-series/6214/sea-games-mens-twenty20-cricket-competition-2023/matches
389,2023,International,"Ireland tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/5913/ireland-tour-of-sri-lanka-2023/matches
390,2023,International,"New Zealand tour of Pakistan, 2023",https://www.cricbuzz.com/cricket-series/4896/new-zealand-tour-of-pakistan-2023/matches
391,2023,International,"Gibraltar tour of Portugal, 2023",https://www.cricbuzz.com/cricket-series/6155/gibraltar-tour-of-portugal-2023/matches
392,2023,International,"Netherlands tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/4861/netherlands-tour-of-south-africa-2023/matches
393,2023,International,ICC Cricket World Cup Qualifier Play-off 2023,https://www.cricbuzz.com/cricket-series/6025/icc-cricket-world-cup-qualifier-play-off-2023/matches
394,2023,International,"Afghanistan v Pakistan in UAE, 2023",https://www.cricbuzz.com/cricket-series/5987/afghanistan-v-pakistan-in-uae-2023/matches
395,2023,International,"Netherlands tour of Zimbabwe, 2023",https://www.cricbuzz.com/cricket-series/5980/netherlands-tour-of-zimbabwe-2023/matches
396,2023,International,"Ireland tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/5490/ireland-tour-of-bangladesh-2023/matches
397,2023,International,Hong Kong Quadrangular Series 2023,https://www.cricbuzz.com/cricket-series/5966/hong-kong-quadrangular-series-2023/matches
398,2023,International,"Sri Lanka tour New Zealand, 2023",https://www.cricbuzz.com/cricket-series/4415/sri-lanka-tour-new-zealand-2023/matches
399,2023,International,"England tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/5276/england-tour-of-bangladesh-2023/matches
400,2023,International,ICC Mens T20 World Cup Americas Qualifier 2023,https://www.cricbuzz.com/cricket-series/5959/icc-mens-t20-world-cup-americas-qualifier-2023/matches
401,2023,International,"Isle of Man tour of Spain, 2023",https://www.cricbuzz.com/cricket-series/5847/isle-of-man-tour-of-spain-2023/matches
402,2023,International,"Bermuda tour of Argentina, 2023",https://www.cricbuzz.com/cricket-series/5952/bermuda-tour-of-argentina-2023/matches
403,2023,International,"West Indies tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/4854/west-indies-tour-of-south-africa-2023/matches
404,2023,International,"Afghanistan tour of United Arab Emirates, 2023",https://www.cricbuzz.com/cricket-series/5896/afghanistan-tour-of-united-arab-emirates-2023/matches
405,2023,International,"Australia tour of India, 2023",https://www.cricbuzz.com/cricket-series/5204/australia-tour-of-india-2023/matches
406,2023,International,"England tour of New Zealand, 2023",https://www.cricbuzz.com/cricket-series/4413/england-tour-of-new-zealand-2023/matches
407,2023,International,"West Indies tour of Zimbabwe, 2023",https://www.cricbuzz.com/cricket-series/5260/west-indies-tour-of-zimbabwe-2023/matches
408,2023,International,"England tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/4847/england-tour-of-south-africa-2023/matches
409,2023,International,"New Zealand tour of India, 2023",https://www.cricbuzz.com/cricket-series/5199/new-zealand-tour-of-india-2023/matches
410,2023,International,"Ireland tour of Zimbabwe, 2023",https://www.cricbuzz.com/cricket-series/5213/ireland-tour-of-zimbabwe-2023/matches
411,2023,International,"Sri Lanka tour of India, 2023",https://www.cricbuzz.com/cricket-series/5197/sri-lanka-tour-of-india-2023/matches
412,2023,T20 League,Super Smash 2023-24,https://www.cricbuzz.com/cricket-series/7151/super-smash-2023-24/matches
413,2023,T20 League,Big Bash League 2023-24,https://www.cricbuzz.com/cricket-series/6822/big-bash-league-2023-24/matches
414,2023,T20 League,T10 League 2023,https://www.cricbuzz.com/cricket-series/7350/t10-league-2023/matches
415,2023,T20 League,Legends League Cricket 2023,https://www.cricbuzz.com/cricket-series/7243/legends-league-cricket-2023/matches
416,2023,T20 League,Road Safety World Series T20 2023 (Postponed),https://www.cricbuzz.com/cricket-series/7168/road-safety-world-series-t20-2023-postponed/matches
417,2023,T20 League,Rajasthan Premier League 2023,https://www.cricbuzz.com/cricket-series/7088/rajasthan-premier-league-2023/matches
418,2023,T20 League,Saurashtra Premier League 2023,https://www.cricbuzz.com/cricket-series/7058/saurashtra-premier-league-2023/matches
419,2023,T20 League,US Masters T10 League 2023,https://www.cricbuzz.com/cricket-series/7012/us-masters-t10-league-2023/matches
420,2023,T20 League,Caribbean Premier League 2023,https://www.cricbuzz.com/cricket-series/6204/caribbean-premier-league-2023/matches
421,2023,T20 League,Maharaja Trophy KSCA T20 2023,https://www.cricbuzz.com/cricket-series/6941/maharaja-trophy-ksca-t20-2023/matches
422,2023,T20 League,The Hundred Mens Competition 2023,https://www.cricbuzz.com/cricket-series/5924/the-hundred-mens-competition-2023/matches
423,2023,T20 League,Lanka Premier League 2023,https://www.cricbuzz.com/cricket-series/6648/lanka-premier-league-2023/matches
424,2023,T20 League,Global T20 Canada 2023,https://www.cricbuzz.com/cricket-series/6829/global-t20-canada-2023/matches
425,2023,T20 League,Zim Afro T10 2023,https://www.cricbuzz.com/cricket-series/6843/zim-afro-t10-2023/matches
426,2023,T20 League,Major League Cricket 2023,https://www.cricbuzz.com/cricket-series/6620/major-league-cricket-2023/matches
427,2023,T20 League,Tamil Nadu Premier League 2023,https://www.cricbuzz.com/cricket-series/6158/tamil-nadu-premier-league-2023/matches
428,2023,T20 League,T20 Blast 2023,https://www.cricbuzz.com/cricket-series/5246/t20-blast-2023/matches
429,2023,T20 League,Indian Premier League 2023,https://www.cricbuzz.com/cricket-series/5945/indian-premier-league-2023/matches
430,2023,T20 League,Legends League Cricket 2023,https://www.cricbuzz.com/cricket-series/5969/legends-league-cricket-2023/matches
431,2023,T20 League,"Pakistan Super League, 2023",https://www.cricbuzz.com/cricket-series/5441/pakistan-super-league-2023/matches
432,2023,T20 League,"International League T20, 2023",https://www.cricbuzz.com/cricket-series/5106/international-league-t20-2023/matches
433,2023,T20 League,"SA20, 2023",https://www.cricbuzz.com/cricket-series/4994/sa20-2023/matches
434,2023,T20 League,Bangladesh Premier League 2023,https://www.cricbuzz.com/cricket-series/5255/bangladesh-premier-league-2023/matches
435,2023,Domestic,South Africa U19 Tri-Series 2023-24,https://www.cricbuzz.com/cricket-series/7434/south-africa-u19-tri-series-2023-24/matches
436,2023,Domestic,"India A tour of South Africa, 2023-24",https://www.cricbuzz.com/cricket-series/7362/india-a-tour-of-south-africa-2023-24/matches
437,2023,Domestic,"ACC U19 Asia Cup, 2023",https://www.cricbuzz.com/cricket-series/7271/acc-u19-asia-cup-2023/matches
438,2023,Domestic,The Ford Trophy 2023-24,https://www.cricbuzz.com/cricket-series/7009/the-ford-trophy-2023-24/matches
439,2023,Domestic,Vijay Hazare Trophy 2023,https://www.cricbuzz.com/cricket-series/6722/vijay-hazare-trophy-2023/matches
440,2023,Domestic,West Indies A tour of South Africa 2023,https://www.cricbuzz.com/cricket-series/7116/west-indies-a-tour-of-south-africa-2023/matches
441,2023,Domestic,Quadrangular U19 Series in India 2023,https://www.cricbuzz.com/cricket-series/7289/quadrangular-u19-series-in-india-2023/matches
442,2023,Domestic,CSA Four-Day Series Division One 2023-24,https://www.cricbuzz.com/cricket-series/7261/csa-four-day-series-division-one-2023-24/matches
443,2023,Domestic,CSA Four-Day Series Division Two 2023-24,https://www.cricbuzz.com/cricket-series/7236/csa-four-day-series-division-two-2023-24/matches
444,2023,Domestic,Plunket Shield 2023-24,https://www.cricbuzz.com/cricket-series/7023/plunket-shield-2023-24/matches
445,2023,Domestic,Syed Mushtaq Ali Trophy 2023,https://www.cricbuzz.com/cricket-series/6718/syed-mushtaq-ali-trophy-2023/matches
446,2023,Domestic,Sheffield Shield 2023-24,https://www.cricbuzz.com/cricket-series/6990/sheffield-shield-2023-24/matches
447,2023,Domestic,Irani Cup 2023,https://www.cricbuzz.com/cricket-series/6711/irani-cup-2023/matches
448,2023,Domestic,ICC Cricket World Cup Warm-up Matches 2023,https://www.cricbuzz.com/cricket-series/7079/icc-cricket-world-cup-warm-up-matches-2023/matches
449,2023,Domestic,Australia Domestic One-Day Cup 2023-24,https://www.cricbuzz.com/cricket-series/6983/australia-domestic-one-day-cup-2023-24/matches
450,2023,Domestic,CSA Provincial One-Day Challenge Division One 2023,https://www.cricbuzz.com/cricket-series/7105/csa-provincial-one-day-challenge-division-one-2023/matches
451,2023,Domestic,CSA Provincial One-Day Challenge Division Two 2023,https://www.cricbuzz.com/cricket-series/7107/csa-provincial-one-day-challenge-division-two-2023/matches
452,2023,Domestic,"New Zealand A tour of Australia, 2023",https://www.cricbuzz.com/cricket-series/6976/new-zealand-a-tour-of-australia-2023/matches
453,2023,Domestic,England Domestic One-Day Cup 2023,https://www.cricbuzz.com/cricket-series/5241/england-domestic-one-day-cup-2023/matches
454,2023,Domestic,Deodhar Trophy 2023,https://www.cricbuzz.com/cricket-series/6704/deodhar-trophy-2023/matches
455,2023,Domestic,ACC Mens Emerging Teams Asia Cup 2023,https://www.cricbuzz.com/cricket-series/6815/acc-mens-emerging-teams-asia-cup-2023/matches
456,2023,Domestic,"Uganda tour of Namibia, 2023",https://www.cricbuzz.com/cricket-series/6746/uganda-tour-of-namibia-2023/matches
457,2023,Domestic,Duleep Trophy 2023,https://www.cricbuzz.com/cricket-series/6641/duleep-trophy-2023/matches
458,2023,Domestic,ICC World Cup Qualifiers Warm-up matches 2023,https://www.cricbuzz.com/cricket-series/6444/icc-world-cup-qualifiers-warm-up-matches-2023/matches
459,2023,Domestic,"South Africa A tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6367/south-africa-a-tour-of-sri-lanka-2023/matches
460,2023,Domestic,"Karnataka tour of Namibia, 2023",https://www.cricbuzz.com/cricket-series/6564/karnataka-tour-of-namibia-2023/matches
461,2023,Domestic,Pakistan A tour of Zimbabwe 2023,https://www.cricbuzz.com/cricket-series/6326/pakistan-a-tour-of-zimbabwe-2023/matches
462,2023,Domestic,"West Indies A tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/6353/west-indies-a-tour-of-bangladesh-2023/matches
463,2023,Domestic,ACC Mens Premier Cup 2023,https://www.cricbuzz.com/cricket-series/6071/acc-mens-premier-cup-2023/matches
464,2023,Domestic,County Championship Division Two 2023,https://www.cricbuzz.com/cricket-series/5129/county-championship-division-two-2023/matches
465,2023,Domestic,County Championship Division One 2023,https://www.cricbuzz.com/cricket-series/5127/county-championship-division-one-2023/matches
466,2023,Domestic,"Australia A tour of New Zealand, 2023",https://www.cricbuzz.com/cricket-series/6029/australia-a-tour-of-new-zealand-2023/matches
467,2023,Domestic,Irani Cup 2022-23,https://www.cricbuzz.com/cricket-series/5500/irani-cup-2022-23/matches
468,2023,Domestic,"England Lions tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/5483/england-lions-tour-of-sri-lanka-2023/matches
469,2023,Women,Singapore Women tour of Philippines 2023,https://www.cricbuzz.com/cricket-series/7432/singapore-women-tour-of-philippines-2023/matches
470,2023,Women,"Australia Women tour of India, 2023-24",https://www.cricbuzz.com/cricket-series/7254/australia-women-tour-of-india-2023-24/matches
471,2023,Women,ICC Womens T20 World Cup Africa Region Qualifier 2023,https://www.cricbuzz.com/cricket-series/7387/icc-womens-t20-world-cup-africa-region-qualifier-2023/matches
472,2023,Women,"England Women tour of India, 2023",https://www.cricbuzz.com/cricket-series/7250/england-women-tour-of-india-2023/matches
473,2023,Women,"Pakistan Womens tour of New Zealand, 2023",https://www.cricbuzz.com/cricket-series/6864/pakistan-womens-tour-of-new-zealand-2023/matches
474,2023,Women,"Bangladesh Women tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/7294/bangladesh-women-tour-of-south-africa-2023/matches
475,2023,Women,Womens T20I Quadrangular Series in Hong Kong 2023,https://www.cricbuzz.com/cricket-series/7282/womens-t20i-quadrangular-series-in-hong-kong-2023/matches
476,2023,Women,"Pakistan Womens tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/7205/pakistan-womens-tour-of-bangladesh-2023/matches
477,2023,Women,Womens Big Bash League 2023,https://www.cricbuzz.com/cricket-series/6850/womens-big-bash-league-2023/matches
478,2023,Women,Ireland Women v Scotland Women in Spain 2023,https://www.cricbuzz.com/cricket-series/7219/ireland-women-v-scotland-women-in-spain-2023/matches
479,2023,Women,"Chile Women tour of Argentina, 2023",https://www.cricbuzz.com/cricket-series/7208/chile-women-tour-of-argentina-2023/matches
480,2023,Women,"West Indies Women tour of Australia, 2023",https://www.cricbuzz.com/cricket-series/6304/west-indies-women-tour-of-australia-2023/matches
481,2023,Women,Namibia Women tour of United Arab Emirates 2023,https://www.cricbuzz.com/cricket-series/7187/namibia-women-tour-of-united-arab-emirates-2023/matches
482,2023,Women,"New Zealand Women tour of South Africa, 2023",https://www.cricbuzz.com/cricket-series/6655/new-zealand-women-tour-of-south-africa-2023/matches
483,2023,Women,"Asian Games Womens T20I, 2023",https://www.cricbuzz.com/cricket-series/7142/asian-games-womens-t20i-2023/matches
484,2023,Women,Hong Kong Women tour of Malaysia 2023,https://www.cricbuzz.com/cricket-series/7128/hong-kong-women-tour-of-malaysia-2023/matches
485,2023,Women,ICC Womens T20 World Cup Europe Region Qualifier 2023,https://www.cricbuzz.com/cricket-series/7126/icc-womens-t20-world-cup-europe-region-qualifier-2023/matches
486,2023,Women,Womens T20I Quadrangular Series in Greece 2023,https://www.cricbuzz.com/cricket-series/7123/womens-t20i-quadrangular-series-in-greece-2023/matches
487,2023,Women,ICC Womens T20 World Cup Americas Qualifier 2023,https://www.cricbuzz.com/cricket-series/7119/icc-womens-t20-world-cup-americas-qualifier-2023/matches
488,2023,Women,ICC Womens T20 World Cup Africa Division 2 Qualifier 2023,https://www.cricbuzz.com/cricket-series/7109/icc-womens-t20-world-cup-africa-division-2-qualifier-2023/matches
489,2023,Women,"South Africa Women tour of Pakistan, 2023",https://www.cricbuzz.com/cricket-series/6647/south-africa-women-tour-of-pakistan-2023/matches
490,2023,Women,Womens Caribbean Premier League 2023,https://www.cricbuzz.com/cricket-series/6701/womens-caribbean-premier-league-2023/matches
491,2023,Women,"Sri Lanka Women tour of England, 2023",https://www.cricbuzz.com/cricket-series/4798/sri-lanka-women-tour-of-england-2023/matches
492,2023,Women,ICC Womens T20 World Cup East Asia Pacific Region Qualifier 2023,https://www.cricbuzz.com/cricket-series/7102/icc-womens-t20-world-cup-east-asia-pacific-region-qualifier-2023/matches
493,2023,Women,ICC Womens T20 World Cup Asia Qualifier 2023,https://www.cricbuzz.com/cricket-series/7093/icc-womens-t20-world-cup-asia-qualifier-2023/matches
494,2023,Women,Japan Women tour of Vanuatu 2023,https://www.cricbuzz.com/cricket-series/7098/japan-women-tour-of-vanuatu-2023/matches
495,2023,Women,"Guernsey Women tour of Austria, 2023",https://www.cricbuzz.com/cricket-series/6969/guernsey-women-tour-of-austria-2023/matches
496,2023,Women,Nordic Women T20I Cup 2023,https://www.cricbuzz.com/cricket-series/7086/nordic-women-t20i-cup-2023/matches
497,2023,Women,Myanmar Women tour of Singapore 2023,https://www.cricbuzz.com/cricket-series/7081/myanmar-women-tour-of-singapore-2023/matches
498,2023,Women,Jersey Women tour of Netherlands 2023,https://www.cricbuzz.com/cricket-series/7039/jersey-women-tour-of-netherlands-2023/matches
499,2023,Women,Womens T20I Quadrangular Series in Malaysia 2023,https://www.cricbuzz.com/cricket-series/7072/womens-t20i-quadrangular-series-in-malaysia-2023/matches
500,2023,Women,"Kenya Women tour of Indonesia, 2023",https://www.cricbuzz.com/cricket-series/7019/kenya-women-tour-of-indonesia-2023/matches
501,2023,Women,"Ireland Women tour of Netherlands, 2023",https://www.cricbuzz.com/cricket-series/6148/ireland-women-tour-of-netherlands-2023/matches
502,2023,Women,Womens Continental Cup 2023,https://www.cricbuzz.com/cricket-series/6962/womens-continental-cup-2023/matches
503,2023,Women,The Hundred Womens Competition 2023,https://www.cricbuzz.com/cricket-series/5931/the-hundred-womens-competition-2023/matches
504,2023,Women,"Isle of Man Women in Austria, 2023",https://www.cricbuzz.com/cricket-series/6190/isle-of-man-women-in-austria-2023/matches
505,2023,Women,"Australia Women tour of Ireland, 2023",https://www.cricbuzz.com/cricket-series/6144/australia-women-tour-of-ireland-2023/matches
506,2023,Women,Womens T20I Tri-Series in Netherlands 2023,https://www.cricbuzz.com/cricket-series/6739/womens-t20i-tri-series-in-netherlands-2023/matches
507,2023,Women,"India Women tour of Bangladesh, 2023",https://www.cricbuzz.com/cricket-series/6634/india-women-tour-of-bangladesh-2023/matches
508,2023,Women,"Thailand Women tour of Netherlands, 2023",https://www.cricbuzz.com/cricket-series/6736/thailand-women-tour-of-netherlands-2023/matches
509,2023,Women,"New Zealand Women tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6451/new-zealand-women-tour-of-sri-lanka-2023/matches
510,2023,Women,"Ireland Women tour of West Indies, 2023",https://www.cricbuzz.com/cricket-series/6137/ireland-women-tour-of-west-indies-2023/matches
511,2023,Women,Inter-Insular Womens T20I Series 2023,https://www.cricbuzz.com/cricket-series/6673/inter-insular-womens-t20i-series-2023/matches
512,2023,Women,"Womens Ashes, 2023",https://www.cricbuzz.com/cricket-series/4779/womens-ashes-2023/matches
513,2023,Women,"Argentina Women tour of Brazil, 2023",https://www.cricbuzz.com/cricket-series/6627/argentina-women-tour-of-brazil-2023/matches
514,2023,Women,ACC Womens Emerging Teams Asia Cup 2023,https://www.cricbuzz.com/cricket-series/6612/acc-womens-emerging-teams-asia-cup-2023/matches
515,2023,Women,Kwibuka Womens T20I Tournament 2023,https://www.cricbuzz.com/cricket-series/6592/kwibuka-womens-t20i-tournament-2023/matches
516,2023,Women,"Nepal Women tour of Malaysia, 2023",https://www.cricbuzz.com/cricket-series/6318/nepal-women-tour-of-malaysia-2023/matches
517,2023,Women,ICC Womens T20 World Cup Europe Division 2 Qualifier 2023,https://www.cricbuzz.com/cricket-series/6260/icc-womens-t20-world-cup-europe-division-2-qualifier-2023/matches
518,2023,Women,Womens East Asia Cup 2023,https://www.cricbuzz.com/cricket-series/6458/womens-east-asia-cup-2023/matches
519,2023,Women,"France Women tour of Austria, 2023",https://www.cricbuzz.com/cricket-series/6067/france-women-tour-of-austria-2023/matches
520,2023,Women,SEA Games Womens Twenty20 Cricket Competition 2023,https://www.cricbuzz.com/cricket-series/6221/sea-games-womens-twenty20-cricket-competition-2023/matches
521,2023,Women,"Bangladesh Women tour of Sri Lanka, 2023",https://www.cricbuzz.com/cricket-series/6179/bangladesh-women-tour-of-sri-lanka-2023/matches
522,2023,Women,Womens T20I Quadrangular Series in Namibia 2023,https://www.cricbuzz.com/cricket-series/6207/womens-t20i-quadrangular-series-in-namibia-2023/matches
523,2023,Women,"Zimbabwe Women tour of Thailand, 2023",https://www.cricbuzz.com/cricket-series/6064/zimbabwe-women-tour-of-thailand-2023/matches
524,2023,Women,Victoria Women T20I Series 2023,https://www.cricbuzz.com/cricket-series/6186/victoria-women-t20i-series-2023/matches
525,2023,Women,Nigeria Invitational Womens T20I Series 2023,https://www.cricbuzz.com/cricket-series/6060/nigeria-invitational-womens-t20i-series-2023/matches
526,2023,Women,Womens Premier League 2023,https://www.cricbuzz.com/cricket-series/5938/womens-premier-league-2023/matches
527,2023,Women,ICC Womens T20 World Cup 2023,https://www.cricbuzz.com/cricket-series/4840/icc-womens-t20-world-cup-2023/matches
528,2023,Women,"Singapore Women tour of Cambodia, 2023",https://www.cricbuzz.com/cricket-series/5850/singapore-women-tour-of-cambodia-2023/matches
529,2023,Women,ICC Womens T20 World Cup Warm-up Matches 2023,https://www.cricbuzz.com/cricket-series/5801/icc-womens-t20-world-cup-warm-up-matches-2023/matches
530,2023,Women,Womens T20I Tri-Series in South Africa 2023,https://www.cricbuzz.com/cricket-series/5045/womens-t20i-tri-series-in-south-africa-2023/matches
531,2023,Women,"Pakistan Women tour of Australia, 2023",https://www.cricbuzz.com/cricket-series/4259/pakistan-women-tour-of-australia-2023/matches
532,2023,Women,ICC Under 19 Womens T20 World Cup 2023,https://www.cricbuzz.com/cricket-series/5234/icc-under-19-womens-t20-world-cup-2023/matches
533,2024,International,"Sri Lanka tour of New Zealand, 2024-25",https://www.cricbuzz.com/cricket-series/8553/sri-lanka-tour-of-new-zealand-2024-25/matches
534,2024,International,"Gulf Cricket T20I Championship, 2024",https://www.cricbuzz.com/cricket-series/9297/gulf-cricket-t20i-championship-2024/matches
535,2024,International,"Pakistan tour of South Africa, 2024 -25",https://www.cricbuzz.com/cricket-series/8044/pakistan-tour-of-south-africa-2024-25/matches
536,2024,International,"Afghanistan tour of Zimbabwe, 2024-25",https://www.cricbuzz.com/cricket-series/9171/afghanistan-tour-of-zimbabwe-2024-25/matches
537,2024,International,"ICC Mens T20 World Cup Americas Sub Regional Qualifier, 2024",https://www.cricbuzz.com/cricket-series/9265/icc-mens-t20-world-cup-americas-sub-regional-qualifier-2024/matches
538,2024,International,Africa Continental Cup 2024,https://www.cricbuzz.com/cricket-series/9289/africa-continental-cup-2024/matches
539,2024,International,"Sri Lanka tour of South Africa, 2024",https://www.cricbuzz.com/cricket-series/8058/sri-lanka-tour-of-south-africa-2024/matches
540,2024,International,"Pakistan tour of Zimbabwe, 2024",https://www.cricbuzz.com/cricket-series/8494/pakistan-tour-of-zimbabwe-2024/matches
541,2024,International,"England tour of New Zealand, 2024",https://www.cricbuzz.com/cricket-series/7853/england-tour-of-new-zealand-2024/matches
542,2024,International,ICC Mens T20 World Cup Africa Sub Regional Qualifier C 2024,https://www.cricbuzz.com/cricket-series/9132/icc-mens-t20-world-cup-africa-sub-regional-qualifier-c-2024/matches
